chapterid;course;year;part;title;parttitle
13;analyse;2003;0;Hoofdstuk 13 : Stelsels differentiaalvergelijkingen;Varia
14;analyse;2003;0;Oefeningen;Varia
15;analyse;2003;0;Maple;Varia
16;analyse;2003;0;Allerlei;Varia
1;bmtk;1998;0;Doorboringen;Varia
2;bmtk;1998;0;Axionometrie en Centrale Perspectief;Varia
3;bmtk;1998;0;De rest van Beschrijvende Meetkunde;Varia
1;bmtk;1999;0;Punten, Rechten en Vlakken (t.e.m. hfdstk 8);Varia
2;bmtk;1999;0;Krommen, Oppervlakken, Volumes en Doorboringen;Varia
3;bmtk;1999;0;Axonometrie ;Varia
4;bmtk;1999;0;Centrale Perspectief;Varia
5;bmtk;1999;0;De rest van Beschrijvende Meetkunde;Varia
1;bmtk;2000;0;Punten, Rechten en Vlakken (t.e.m. hfdstk 8);Varia
2;bmtk;2000;0;Krommen, Oppervlakken, Volumes en Doorboringen;Varia
3;bmtk;2000;0;Axonometrie ;Varia
4;bmtk;2000;0;Centrale Perspectief;Varia
5;bmtk;2000;0;De rest van Beschrijvende Meetkunde;Varia
1;bmtk;2001;0;Punten, Rechten en Vlakken;Varia
2;bmtk;2001;0;Krommen, Oppervlakken, Volumes en Doorboringen;Varia
3;bmtk;2001;0;Axonometrie ;Varia
4;bmtk;2001;0;Centrale Perspectief;Varia
5;bmtk;2001;0;De rest van Beschrijvende Meetkunde;Varia
1;bmtk;2002;0;Punten, Rechten en Vlakken ;Varia
2;bmtk;2002;0;Krommen, Oppervlakken, Volumes en Doorboringen;Varia
3;bmtk;2002;0;Axonometrie ;Varia
4;bmtk;2002;0;Centrale Perspectief;Varia
5;bmtk;2002;0;De rest van Beschrijvende Meetkunde;Varia
1;fvi;1998;0;Combinatoriek en Recursievergelijkingen;Varia
2;fvi;1998;0;Complexiteit;Varia
3;fvi;1998;0;Grafentheorie;Varia
4;fvi;1998;0;herschrijfsystemen;Varia
5;fvi;1998;0;vastepuntstheorie;Varia
1;fvi;1999;0;Combinatoriek en Recursievergelijkingen;Varia
2;fvi;1999;0;Complexiteit;Varia
3;fvi;1999;0;Grafentheorie;Varia
4;fvi;1999;0;herschrijfsystemen;Varia
5;fvi;1999;0;vastepuntstheorie;Varia
1;fvi;2000;0;Combinatoriek en Recursievergelijkingen;Varia
2;fvi;2000;0;Complexiteit;Varia
3;fvi;2000;0;Grafentheorie;Varia
4;fvi;2000;0;herschrijfsystemen;Varia
5;fvi;2000;0;vastepuntstheorie;Varia
1;fvi;2001;0;Combinatoriek en Recursievergelijkingen;Varia
2;fvi;2001;0;Complexiteit;Varia
3;fvi;2001;0;Grafentheorie;Varia
4;fvi;2001;0;herschrijfsystemen;Varia
5;fvi;2001;0;vastepuntstheorie;Varia
1;fvi;2002;0;Combinatoriek en Recursievergelijkingen;Varia
2;fvi;2002;0;Complexiteit;Varia
3;fvi;2002;0;Grafentheorie;Varia
4;fvi;2002;0;herschrijfsystemen;Varia
5;fvi;2002;0;vastepuntstheorie;Varia
1;materiaalk;1999;0;De geschiedenis van de fiets;Varia
2;materiaalk;1999;0;Wielen en spaken: corrosieweerstand;Varia
3;materiaalk;1999;0;Mechanisch gedrag van spaken;Varia
4;materiaalk;1999;0;Microstructuur en kristalstructuur van roestvaste spaken;Varia
5;materiaalk;1999;0;Dislocaties en vervormingsversteviging van roestvaste spaken;Varia
6;materiaalk;1999;0;Uitgloeien van koudvervormde spaken;Varia
7;materiaalk;1999;0;Koolstofstaalspaken: plastische vervorming en vermoeiingsweerstand;Varia
8;materiaalk;1999;0;Legeringen voor solderen en brazeren: fasediagramma's;Varia
9;materiaalk;1999;0;Fasediagramma's voor spaken in koolstofstaal;Varia
10;materiaalk;1999;0;De ketting en de lagers: wrijvingsweerstand en sleet;Varia
11;materiaalk;1999;0;Wielvelgen: precipitatiegeharde aluminiumlegeringen;Varia
12;materiaalk;1999;0;De fietskader;Varia
13;materiaalk;1999;0;Polymeren: banden;Varia
14;materiaalk;1999;0;Composietmaterialen: banden, kaders, wielen;Varia
15;materiaalk;1999;0;De Walkman: magnetische opname en weergave;Varia
16;materiaalk;1999;0;Elektronische materialen in de Walkman;Varia
1;materiaalk;2000;0;De geschiedenis van de fiets;Varia
2;materiaalk;2000;0;Wielen en spaken: corrosieweerstand;Varia
3;materiaalk;2000;0;Mechanisch gedrag van spaken;Varia
4;materiaalk;2000;0;Microstructuur en kristalstructuur van roestvaste spaken;Varia
5;materiaalk;2000;0;Dislocaties en vervormingsversteviging van roestvaste spaken;Varia
6;materiaalk;2000;0;Uitgloeien van koudvervormde spaken;Varia
7;materiaalk;2000;0;Koolstofstaalspaken: plastische vervorming en vermoeiingsweerstand;Varia
8;materiaalk;2000;0;Legeringen voor solderen en brazeren: fasediagramma's;Varia
9;materiaalk;2000;0;Fasediagramma's voor spaken in koolstofstaal;Varia
10;materiaalk;2000;0;De ketting en de lagers: wrijvingsweerstand en sleet;Varia
11;materiaalk;2000;0;Wielvelgen: precipitatiegeharde aluminiumlegeringen;Varia
12;materiaalk;2000;0;De fietskader;Varia
13;materiaalk;2000;0;Polymeren: banden;Varia
14;materiaalk;2000;0;Composietmaterialen: banden, kaders, wielen;Varia
15;materiaalk;2000;0;De Walkman: magnetische opname en weergave;Varia
16;materiaalk;2000;0;Elektronische materialen in de Walkman;Varia
1;materiaalk;2001;0;De geschiedenis van de fiets;Varia
2;materiaalk;2001;0;Wielen en spaken: corrosieweerstand;Varia
3;materiaalk;2001;0;Mechanisch gedrag van spaken;Varia
4;materiaalk;2001;0;Microstructuur en kristalstructuur van roestvaste spaken;Varia
5;materiaalk;2001;0;Dislocaties en vervormingsversteviging van roestvaste spaken;Varia
6;materiaalk;2001;0;Uitgloeien van koudvervormde spaken;Varia
7;materiaalk;2001;0;Koolstofstaalspaken: plastische vervorming en vermoeiingsweerstand;Varia
8;materiaalk;2001;0;Legeringen voor solderen en brazeren: fasediagramma's;Varia
9;materiaalk;2001;0;Fasediagramma's voor spaken in koolstofstaal;Varia
10;materiaalk;2001;0;De ketting en de lagers: wrijvingsweerstand en sleet;Varia
11;materiaalk;2001;0;Wielvelgen: precipitatiegeharde aluminiumlegeringen;Varia
12;materiaalk;2001;0;De fietskader;Varia
13;materiaalk;2001;0;Polymeren: banden;Varia
14;materiaalk;2001;0;Composietmaterialen: banden, kaders, wielen;Varia
15;materiaalk;2001;0;De Walkman: magnetische opname en weergave;Varia
16;materiaalk;2001;0;Elektronische materialen in de Walkman;Varia
1;materiaalk;2002;0;De geschiedenis van de fiets;Varia
2;materiaalk;2002;0;Wielen en spaken: corrosieweerstand;Varia
3;materiaalk;2002;0;Mechanisch gedrag van spaken;Varia
4;materiaalk;2002;0;Microstructuur en kristalstructuur van roestvaste spaken;Varia
5;materiaalk;2002;0;Dislocaties en vervormingsversteviging van roestvaste spaken;Varia
6;materiaalk;2002;0;Uitgloeien van koudvervormde spaken;Varia
7;materiaalk;2002;0;Koolstofstaalspaken: plastische vervorming en vermoeiingsweerstand;Varia
8;materiaalk;2002;0;Legeringen voor solderen en brazeren: fasediagramma's;Varia
9;materiaalk;2002;0;Fasediagramma's voor spaken in koolstofstaal;Varia
10;materiaalk;2002;0;De ketting en de lagers: wrijvingsweerstand en sleet;Varia
11;materiaalk;2002;0;Wielvelgen: precipitatiegeharde aluminiumlegeringen;Varia
12;materiaalk;2002;0;De fietskader;Varia
13;materiaalk;2002;0;Polymeren: banden;Varia
14;materiaalk;2002;0;Composietmaterialen: banden, kaders, wielen;Varia
15;materiaalk;2002;0;De Walkman: magnetische opname en weergave;Varia
16;materiaalk;2002;0;Elektronische materialen in de Walkman;Varia
1;materiaalk;2003;0;De geschiedenis van de fiets;Varia
2;materiaalk;2003;0;Wielen en spaken: corrosieweerstand;Varia
3;materiaalk;2003;0;Mechanisch gedrag van spaken;Varia
4;materiaalk;2003;0;Microstructuur en kristalstructuur van roestvaste spaken;Varia
5;materiaalk;2003;0;Dislocaties en vervormingsversteviging van roestvaste spaken;Varia
6;materiaalk;2003;0;Uitgloeien van koudvervormde spaken;Varia
7;materiaalk;2003;0;Koolstofstaalspaken: plastische vervorming en vermoeiingsweerstand;Varia
8;materiaalk;2003;0;Legeringen voor solderen en brazeren: fasediagramma's;Varia
9;materiaalk;2003;0;Fasediagramma's voor spaken in koolstofstaal;Varia
10;materiaalk;2003;0;De ketting en de lagers: wrijvingsweerstand en sleet;Varia
11;materiaalk;2003;0;Wielvelgen: precipitatiegeharde aluminiumlegeringen;Varia
12;materiaalk;2003;0;Het fietskader;Varia
13;materiaalk;2003;0;Polymeren: banden;Varia
14;materiaalk;2003;0;Composietmaterialen: banden, kaders, wielen;Varia
15;materiaalk;2003;0;De Walkman: magnetische opname en weergave;Varia
16;materiaalk;2003;0;Elektronische materialen in de Walkman;Varia
1;mech;2001;0;Vectorrekenen;Varia
2;mech;2001;0;Kinematica;Varia
3;mech;2001;0;Wet van Newton;Varia
4;mech;2001;0;Behoud van Impuls;Varia
5;mech;2001;0;Behoud van Energie;Varia
6;mech;2001;0;Beweging van Voorwerpen;Varia
7;mech;2001;0;Statica;Varia
8;mech;2001;0;Virtuele arbeid;Varia
9;mech;2001;0;Varia;Varia
1;mech;2002;0;Vectorrekenen;Varia
2;mech;2002;0;Kinematica;Varia
3;mech;2002;0;Wet van Newton;Varia
4;mech;2002;0;Behoud van Impuls;Varia
5;mech;2002;0;Behoud van Energie;Varia
6;mech;2002;0;Beweging van Voorwerpen;Varia
7;mech;2002;0;Statica;Varia
8;mech;2002;0;Virtuele arbeid;Varia
9;mech;2002;0;Varia;Varia
1;mech;2003;0;Vectorrekenen;Varia
2;mech;2003;0;Kinematica;Varia
3;mech;2003;0;Wet van Newton;Varia
4;mech;2003;0;Behoud van Impuls;Varia
5;mech;2003;0;Behoud van Energie;Varia
6;mech;2003;0;Beweging van Voorwerpen;Varia
7;mech;2003;0;Statica;Varia
8;mech;2003;0;Virtuele arbeid;Varia
9;mech;2003;0;Varia;Varia
1;nat;1998;0;Inleiding - Elasticiteit (hfdst. A1-A3);Varia
2;nat;1998;0;Trillingen - Gravitatie (hfdst. A4-A5);Varia
3;nat;1998;0;Flu&iuml;Varia
4;nat;1998;0;Warmteleer - Gassen (hfdst. A8-A9);Varia
5;nat;1998;0;Scalaire en Vectorvelden (hfdst. B1);Varia
6;nat;1998;0;Elektrisch Veld en Potientaal (hfdst. B2-B4);Varia
7;nat;1998;0;Condensatoren en Di&euml;Varia
8;nat;1998;0;Elektrodynamica (hfdt. B7-B9);Varia
9;nat;1998;0;Magnetostatica (hfdst. B10-B11);Varia
10;nat;1998;0;Inductie en Magnetische Materialen (hfdst. B12-B14);Varia
11;nat;1998;0;Algemeen;Varia
1;nat;1999;0;Inleiding - Elasticiteit (hfdst. A1-A3);Varia
2;nat;1999;0;Trillingen - Gravitatie (hfdst. A4-A5);Varia
3;nat;1999;0;Flu&iuml;Varia
4;nat;1999;0;Warmteleer - Gassen (hfdst. A8-A9);Varia
5;nat;1999;0;Scalaire en Vectorvelden (hfdst. B1);Varia
6;nat;1999;0;Elektrisch Veld en Potientaal (hfdst. B2-B4);Varia
7;nat;1999;0;Condensatoren en Di&euml;Varia
8;nat;1999;0;Elektrodynamica (hfdt. B7-B9);Varia
9;nat;1999;0;Magnetostatica (hfdst. B10-B11);Varia
10;nat;1999;0;Inductie en Magnetische Materialen (hfdst. B12-B14);Varia
11;nat;1999;0;Algemeen;Varia
1;nat;2000;0;Inleiding - Elasticiteit (hfdst. A1-A3);Varia
2;nat;2000;0;Trillingen - Gravitatie (hfdst. A4-A5);Varia
3;nat;2000;0;Flu&iuml;Varia
4;nat;2000;0;Warmteleer - Gassen (hfdst. A8-A9);Varia
5;nat;2000;0;Scalaire en Vectorvelden (hfdst. B1);Varia
6;nat;2000;0;Elektrisch Veld en Potientaal (hfdst. B2-B4);Varia
7;nat;2000;0;Condensatoren en Di&euml;Varia
8;nat;2000;0;Elektrodynamica (hfdt. B7-B9);Varia
9;nat;2000;0;Magnetostatica (hfdst. B10-B11);Varia
10;nat;2000;0;Inductie en Magnetische Materialen (hfdst. B12-B14);Varia
11;nat;2000;0;Algemeen;Varia
1;nat;2001;0;Inleiding - Elasticiteit (hfdst. A1-A3);Varia
2;nat;2001;0;Trillingen - Gravitatie (hfdst. A4-A5);Varia
3;nat;2001;0;Flu&iuml;Varia
4;nat;2001;0;Warmteleer - Gassen (hfdst. A8-A9);Varia
5;nat;2001;0;Scalaire en Vectorvelden (hfdst. B1);Varia
6;nat;2001;0;Elektrisch Veld en Potientaal (hfdst. B2-B4);Varia
7;nat;2001;0;Condensatoren en Di&euml;Varia
8;nat;2001;0;Elektrodynamica (hfdt. B7-B9);Varia
9;nat;2001;0;Magnetostatica (hfdst. B10-B11);Varia
10;nat;2001;0;Inductie en Magnetische Materialen (hfdst. B12-B14);Varia
11;nat;2001;0;Algemeen;Varia
1;nat;2002;0;Inleiding - Elasticiteit (hfdst. A1-A3);Varia
2;nat;2002;0;Trillingen - Gravitatie (hfdst. A4-A5);Varia
3;nat;2002;0;Flu&iuml;Varia
4;nat;2002;0;Warmteleer - Gassen (hfdst. A8-A9);Varia
5;nat;2002;0;Scalaire en Vectorvelden (hfdst. B1);Varia
6;nat;2002;0;Elektrisch Veld en Potientaal (hfdst. B2-B4);Varia
7;nat;2002;0;Condensatoren en Di&euml;Varia
8;nat;2002;0;Elektrodynamica (hfdt. B7-B9);Varia
9;nat;2002;0;Magnetostatica (hfdst. B10-B11);Varia
10;nat;2002;0;Inductie en Magnetische Materialen (hfdst. B12-B14);Varia
11;nat;2002;0;Algemeen;Varia
10;nat;2003;0;Elektromagnetische golven;Varia
9;nat;2003;0;De wetten van Maxwell;Varia
1;nat;2003;0;Elektrostatica;Varia
2;nat;2003;0;Di?lektrica;Varia
3;nat;2003;0;Elektrostatische veldberekeningen;Varia
4;nat;2003;0;Elektrische stroom e, magnetische velden;Varia
5;nat;2003;0;Magnetische materialen;Varia
6;nat;2003;0;Elektromagnetische inductie en magnetische energie;Varia
7;nat;2003;0;Wisselstromen en tijdsafhankelijke stromen;Varia
8;nat;2003;0;Elektrische en magnetische netwerken;Varia
1;numwis-bur;1999;1;Deel I : Directe Methodes;Deel I : Directe Methodes
2;numwis-bur;1999;0;Hoofdstuk I : Inleiding;Deel I : Directe Methodes
3;numwis-bur;1999;0;Hoofdstuk II : Foutenanalyse;Deel I : Directe Methodes
4;numwis-bur;1999;0;Hoofdstuk III : Stelsels lineaire vergelijkingen;Deel I : Directe Methodes
5;numwis-bur;1999;0;Hoofdstuk IV : Veelterminterpolatie;Deel I : Directe Methodes
6;numwis-bur;1999;0;Hoofdstuk V : Numerieke differentiatie;Deel I : Directe Methodes
7;numwis-bur;1999;0;Hoofdstuk VI : Numerieke integratie;Deel I : Directe Methodes
8;numwis-bur;1999;0;Hoofdstuk VII : Differentiaalvergelijkingen;Deel I : Directe Methodes
9;numwis-bur;1999;1;Deel II : Iteratieve Methodes;Deel II : Iteratieve Methodes
10;numwis-bur;1999;0;Hoofdstuk I : Inleiding;Deel II : Iteratieve Methodes
11;numwis-bur;1999;0;Hoofdstuk II : Het oplossen van niet-lineaire vergelijkingen;Deel II : Iteratieve Methodes
12;numwis-bur;1999;0;Hoofdstuk III : Stelsels niet-lineaire vergelijkingen;Deel II : Iteratieve Methodes
13;numwis-bur;1999;0;Hoofdstuk IV : Het iteratief oplossen van stelsels lineaire vergelijkingen;Deel II : Iteratieve Methodes
14;numwis-bur;1999;0;Hoofdstuk V : Veeltermvergelijkingen;Deel II : Iteratieve Methodes
15;numwis-bur;1999;0;Hoofdstuk VI : Het berekenen van eigenwaarden;Deel II : Iteratieve Methodes
16;numwis-bur;1999;0;Hoofdstuk VII : Optimisatie van een functie in &eacute;Deel II : Iteratieve Methodes
17;numwis-bur;1999;0;Hoofdstuk VIII : Optimisatie in meerdere veranderlijken;Deel II : Iteratieve Methodes
18;numwis-bur;1999;0;Vragen over de oefeningen;Deel II : Iteratieve Methodes
1;numwis-bur;2000;1;Deel I : Directe Methodes;Deel I : Directe Methodes
2;numwis-bur;2000;0;Hoofdstuk I : Inleiding;Deel I : Directe Methodes
3;numwis-bur;2000;0;Hoofdstuk II : Foutenanalyse;Deel I : Directe Methodes
4;numwis-bur;2000;0;Hoofdstuk III : Stelsels lineaire vergelijkingen;Deel I : Directe Methodes
5;numwis-bur;2000;0;Hoofdstuk IV : Veelterminterpolatie;Deel I : Directe Methodes
6;numwis-bur;2000;0;Hoofdstuk V : Numerieke differentiatie;Deel I : Directe Methodes
7;numwis-bur;2000;0;Hoofdstuk VI : Numerieke integratie;Deel I : Directe Methodes
8;numwis-bur;2000;0;Hoofdstuk VII : Differentiaalvergelijkingen;Deel I : Directe Methodes
9;numwis-bur;2000;1;Deel II : Iteratieve Methodes;Deel II : Iteratieve Methodes
10;numwis-bur;2000;0;Hoofdstuk I : Inleiding;Deel II : Iteratieve Methodes
11;numwis-bur;2000;0;Hoofdstuk II : Het oplossen van niet-lineaire vergelijkingen;Deel II : Iteratieve Methodes
12;numwis-bur;2000;0;Hoofdstuk III : Stelsels niet-lineaire vergelijkingen;Deel II : Iteratieve Methodes
13;numwis-bur;2000;0;Hoofdstuk IV : Het iteratief oplossen van stelsels lineaire vergelijkingen;Deel II : Iteratieve Methodes
14;numwis-bur;2000;0;Hoofdstuk V : Veeltermvergelijkingen;Deel II : Iteratieve Methodes
15;numwis-bur;2000;0;Hoofdstuk VI : Het berekenen van eigenwaarden;Deel II : Iteratieve Methodes
16;numwis-bur;2000;0;Hoofdstuk VII : Optimisatie van een functie in &eacute;Deel II : Iteratieve Methodes
17;numwis-bur;2000;0;Hoofdstuk VIII : Optimisatie in meerdere veranderlijken;Deel II : Iteratieve Methodes
18;numwis-bur;2000;0;Vragen over de oefeningen;Deel II : Iteratieve Methodes
1;numwis-bur;2001;1;Deel I : Directe Methodes;Deel I : Directe Methodes
2;numwis-bur;2001;0;Hoofdstuk I : Inleiding;Deel I : Directe Methodes
3;numwis-bur;2001;0;Hoofdstuk II : Foutenanalyse;Deel I : Directe Methodes
4;numwis-bur;2001;0;Hoofdstuk III : Stelsels lineaire vergelijkingen;Deel I : Directe Methodes
5;numwis-bur;2001;0;Hoofdstuk IV : Veelterminterpolatie;Deel I : Directe Methodes
6;numwis-bur;2001;0;Hoofdstuk V : Numerieke differentiatie;Deel I : Directe Methodes
7;numwis-bur;2001;0;Hoofdstuk VI : Numerieke integratie;Deel I : Directe Methodes
8;numwis-bur;2001;0;Hoofdstuk VII : Differentiaalvergelijkingen;Deel I : Directe Methodes
9;numwis-bur;2001;1;Deel II : Iteratieve Methodes;Deel II : Iteratieve Methodes
10;numwis-bur;2001;0;Hoofdstuk I : Inleiding;Deel II : Iteratieve Methodes
11;numwis-bur;2001;0;Hoofdstuk II : Het oplossen van niet-lineaire vergelijkingen;Deel II : Iteratieve Methodes
12;numwis-bur;2001;0;Hoofdstuk III : Stelsels niet-lineaire vergelijkingen;Deel II : Iteratieve Methodes
13;numwis-bur;2001;0;Hoofdstuk IV : Het iteratief oplossen van stelsels lineaire vergelijkingen;Deel II : Iteratieve Methodes
14;numwis-bur;2001;0;Hoofdstuk V : Veeltermvergelijkingen;Deel II : Iteratieve Methodes
15;numwis-bur;2001;0;Hoofdstuk VI : Het berekenen van eigenwaarden;Deel II : Iteratieve Methodes
16;numwis-bur;2001;0;Hoofdstuk VII : Optimisatie van een functie in &eacute;Deel II : Iteratieve Methodes
17;numwis-bur;2001;0;Hoofdstuk VIII : Optimisatie in meerdere veranderlijken;Deel II : Iteratieve Methodes
18;numwis-bur;2001;0;Vragen over de oefeningen;Deel II : Iteratieve Methodes
1;numwis-bur;2002;1;Deel I : Directe Methodes;Deel I : Directe Methodes
2;numwis-bur;2002;0;Hoofdstuk I : Inleiding;Deel I : Directe Methodes
3;numwis-bur;2002;0;Hoofdstuk II : Foutenanalyse;Deel I : Directe Methodes
4;numwis-bur;2002;0;Hoofdstuk III : Stelsels lineaire vergelijkingen;Deel I : Directe Methodes
5;numwis-bur;2002;0;Hoofdstuk IV : Veelterminterpolatie;Deel I : Directe Methodes
6;numwis-bur;2002;0;Hoofdstuk V : Numerieke differentiatie;Deel I : Directe Methodes
7;numwis-bur;2002;0;Hoofdstuk VI : Numerieke integratie;Deel I : Directe Methodes
8;numwis-bur;2002;0;Hoofdstuk VII : Differentiaalvergelijkingen;Deel I : Directe Methodes
9;numwis-bur;2002;1;Deel II : Iteratieve Methodes;Deel II : Iteratieve Methodes
10;numwis-bur;2002;0;Hoofdstuk I : Inleiding;Deel II : Iteratieve Methodes
11;numwis-bur;2002;0;Hoofdstuk II : Het oplossen van niet-lineaire vergelijkingen;Deel II : Iteratieve Methodes
12;numwis-bur;2002;0;Hoofdstuk III : Stelsels niet-lineaire vergelijkingen;Deel II : Iteratieve Methodes
13;numwis-bur;2002;0;Hoofdstuk IV : Het iteratief oplossen van stelsels lineaire vergelijkingen;Deel II : Iteratieve Methodes
14;numwis-bur;2002;0;Hoofdstuk V : Veeltermvergelijkingen;Deel II : Iteratieve Methodes
15;numwis-bur;2002;0;Hoofdstuk VI : Het berekenen van eigenwaarden;Deel II : Iteratieve Methodes
16;numwis-bur;2002;0;Hoofdstuk VII : Optimisatie van een functie in &eacute;Deel II : Iteratieve Methodes
17;numwis-bur;2002;0;Hoofdstuk VIII : Optimisatie in meerdere veranderlijken;Deel II : Iteratieve Methodes
18;numwis-bur;2002;0;Vragen over de oefeningen;Deel II : Iteratieve Methodes
1;numwis-bur;2003;1;Deel I : Directe Methodes;Deel I : Directe Methodes
2;numwis-bur;2003;0;Hoofdstuk I : Inleiding;Deel I : Directe Methodes
3;numwis-bur;2003;0;Hoofdstuk II : Foutenanalyse;Deel I : Directe Methodes
4;numwis-bur;2003;0;Hoofdstuk III : Stelsels lineaire vergelijkingen;Deel I : Directe Methodes
5;numwis-bur;2003;0;Hoofdstuk IV : Veelterminterpolatie;Deel I : Directe Methodes
6;numwis-bur;2003;0;Hoofdstuk V : Numerieke differentiatie;Deel I : Directe Methodes
7;numwis-bur;2003;0;Hoofdstuk VI : Numerieke integratie;Deel I : Directe Methodes
8;numwis-bur;2003;0;Hoofdstuk VII : Differentiaalvergelijkingen;Deel I : Directe Methodes
9;numwis-bur;2003;1;Deel II : Iteratieve Methodes;Deel II : Iteratieve Methodes
10;numwis-bur;2003;0;Hoofdstuk I : Inleiding;Deel II : Iteratieve Methodes
11;numwis-bur;2003;0;Hoofdstuk II : Het oplossen van niet-lineaire vergelijkingen;Deel II : Iteratieve Methodes
12;numwis-bur;2003;0;Hoofdstuk III : Stelsels niet-lineaire vergelijkingen;Deel II : Iteratieve Methodes
13;numwis-bur;2003;0;Hoofdstuk IV : Het iteratief oplossen van stelsels lineaire vergelijkingen;Deel II : Iteratieve Methodes
14;numwis-bur;2003;0;Hoofdstuk V : Veeltermvergelijkingen;Deel II : Iteratieve Methodes
15;numwis-bur;2003;0;Hoofdstuk VI : Het berekenen van eigenwaarden;Deel II : Iteratieve Methodes
16;numwis-bur;2003;0;Hoofdstuk VII : Optimisatie van een functie in &eacute;Deel II : Iteratieve Methodes
17;numwis-bur;2003;0;Hoofdstuk VIII : Optimisatie in meerdere veranderlijken;Deel II : Iteratieve Methodes
18;numwis-bur;2003;0;Vragen over de oefeningen;Deel II : Iteratieve Methodes
1;numwis-ind;1999;1;Deel I : Directe Methodes;Deel I : Directe Methodes
